vehicle_age,vehicle_type,fuel_type,usage_type,vehicle_value,driver_age,annual_mileage,credit_score_tier,previous_claims_count,coverage_tier,deductible_amount,annual_premium,claim_filed,claim_amount
6,SEDAN,ELECTRIC,COMMERCIAL,12252.87,72,17952,GOOD,1,ZERO_DEP_PREMIUM,500.0,665.79,0,0.0
8,SUV,PETROL,PERSONAL,21141.27,42,17214,GOOD,0,COMPREHENSIVE,250.0,602.53,0,0.0
1,HATCHBACK,PETROL,PERSONAL,11509.53,74,12303,GOOD,0,COMPREHENSIVE,500.0,377.22,0,0.0
15,SUV,PETROL,PERSONAL,11729.03,52,6154,EXCELLENT,1,COMPREHENSIVE,500.0,334.28,1,381.33
7,SEDAN,DIESEL,PERSONAL,14931.23,73,15578,GOOD,0,THIRD_PARTY,1000.0,250.0,1,2758.7
15,SEDAN,DIESEL,RIDESHARE,4544.89,46,14875,FAIR,1,ZERO_DEP_PREMIUM,500.0,250.0,1,439.52
4,HATCHBACK,PETROL,COMMERCIAL,15076.41,55,13476,FAIR,0,COMPREHENSIVE,1000.0,580.06,0,0.0
9,SUV,DIESEL,PERSONAL,14104.62,62,15979,POOR,0,ZERO_DEP_PREMIUM,500.0,493.66,0,0.0
8,SEDAN,PETROL,PERSONAL,12409.75,37,10841,FAIR,1,COMPREHENSIVE,1000.0,353.68,0,0.0
7,HATCHBACK,DIESEL,PERSONAL,7432.99,64,5322,GOOD,0,COMPREHENSIVE,500.0,250.0,1,366.64
2,SEDAN,PETROL,PERSONAL,26049.76,53,8565,GOOD,0,THIRD_PARTY,2000.0,325.62,0,0.0
2,HATCHBACK,PETROL,PERSONAL,13779.27,69,3000,FAIR,0,COMPREHENSIVE,500.0,451.62,0,0.0
10,SEDAN,PETROL,RIDESHARE,8025.55,24,14497,FAIR,1,COMPREHENSIVE,1000.0,428.87,1,2351.59
11,COMMERCIAL_VAN,PETROL,PERSONAL,10408.45,39,12202,EXCELLENT,0,COMPREHENSIVE,500.0,296.64,0,0.0
9,SEDAN,DIESEL,PERSONAL,13437.78,35,16373,GOOD,1,ZERO_DEP_PREMIUM,1000.0,470.32,0,0.0
7,SEDAN,PETROL,COMMERCIAL,11634.81,70,15891,GOOD,0,ZERO_DEP_PREMIUM,250.0,632.21,1,1022.65
8,SEDAN,DIESEL,PERSONAL,9737.91,38,10295,GOOD,0,COMPREHENSIVE,500.0,277.53,0,0.0
1,SEDAN,PETROL,RIDESHARE,24833.52,39,8789,FAIR,0,COMPREHENSIVE,500.0,1061.63,0,0.0
2,TRUCK,DIESEL,PERSONAL,45980.39,56,8955,GOOD,1,COMPREHENSIVE,1000.0,1310.44,0,0.0
13,COMMERCIAL_VAN,ELECTRIC,RIDESHARE,9981.98,29,21117,POOR,0,COMPREHENSIVE,500.0,426.73,0,0.0
13,SEDAN,PETROL,PERSONAL,6817.22,28,11818,FAIR,1,THIRD_PARTY,1000.0,250.0,0,0.0
7,SUV,DIESEL,PERSONAL,23881.49,73,11269,EXCELLENT,1,COMPREHENSIVE,1000.0,782.72,0,0.0
1,HATCHBACK,PETROL,PERSONAL,11698.72,29,13811,EXCELLENT,0,COMPREHENSIVE,250.0,333.41,0,0.0
7,TRUCK,DIESEL,PERSONAL,25732.22,43,5360,GOOD,1,ZERO_DEP_PREMIUM,500.0,900.63,0,0.0
4,SUV,PETROL,PERSONAL,33784.37,47,10712,FAIR,0,COMPREHENSIVE,1000.0,962.85,0,0.0
5,SUV,DIESEL,RIDESHARE,28955.62,32,8645,EXCELLENT,1,ZERO_DEP_PREMIUM,500.0,1520.17,0,0.0
13,SUV,DIESEL,COMMERCIAL,7852.13,25,7701,GOOD,1,THIRD_PARTY,2000.0,250.0,0,0.0
9,SUV,HYBRID,PERSONAL,14233.7,60,11320,GOOD,1,COMPREHENSIVE,500.0,405.66,0,0.0
14,SEDAN,DIESEL,PERSONAL,5552.13,70,12712,FAIR,0,ZERO_DEP_PREMIUM,250.0,250.0,0,0.0
11,SUV,DIESEL,COMMERCIAL,17406.9,35,6852,EXCELLENT,0,COMPREHENSIVE,250.0,669.73,0,0.0
3,SEDAN,PETROL,COMMERCIAL,27237.17,27,10854,EXCELLENT,1,COMPREHENSIVE,1000.0,1047.95,0,0.0
2,HATCHBACK,HYBRID,PERSONAL,11454.21,25,12859,EXCELLENT,0,COMPREHENSIVE,1000.0,326.44,0,0.0
7,SEDAN,ELECTRIC,RIDESHARE,15703.6,55,14532,GOOD,0,ZERO_DEP_PREMIUM,500.0,824.44,1,2830.42
8,SUV,PETROL,PERSONAL,21824.01,52,11272,GOOD,0,ZERO_DEP_PREMIUM,500.0,763.84,0,0.0
14,SUV,ELECTRIC,PERSONAL,8302.0,37,13985,FAIR,1,COMPREHENSIVE,2000.0,250.0,0,0.0
15,SUV,PETROL,PERSONAL,7273.13,29,10914,GOOD,0,ZERO_DEP_PREMIUM,1000.0,254.56,0,0.0
12,SEDAN,ELECTRIC,COMMERCIAL,5934.85,66,18266,GOOD,0,ZERO_DEP_PREMIUM,500.0,280.42,0,0.0
15,SUV,ELECTRIC,PERSONAL,8646.58,20,14948,POOR,1,COMPREHENSIVE,500.0,308.03,0,0.0
14,SUV,PETROL,PERSONAL,12782.18,37,9479,GOOD,0,COMPREHENSIVE,2000.0,364.29,0,0.0
7,SUV,ELECTRIC,PERSONAL,24781.32,67,10271,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,867.35,0,0.0
8,SUV,PETROL,PERSONAL,13364.17,29,14265,FAIR,0,COMPREHENSIVE,500.0,380.88,1,3816.49
0,SUV,PETROL,PERSONAL,30349.68,71,10137,EXCELLENT,0,COMPREHENSIVE,500.0,994.71,0,0.0
4,HATCHBACK,PETROL,PERSONAL,10814.36,41,3814,EXCELLENT,0,COMPREHENSIVE,1000.0,308.21,0,0.0
11,SEDAN,ELECTRIC,PERSONAL,11484.16,33,13830,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
6,HATCHBACK,PETROL,PERSONAL,10251.59,77,10775,EXCELLENT,1,ZERO_DEP_PREMIUM,1000.0,412.63,0,0.0
7,SUV,PETROL,COMMERCIAL,19713.92,71,15559,GOOD,0,COMPREHENSIVE,1000.0,872.27,0,0.0
13,SEDAN,ELECTRIC,PERSONAL,8502.25,27,12683,GOOD,0,COMPREHENSIVE,1000.0,250.0,0,0.0
10,SEDAN,PETROL,COMMERCIAL,7769.18,36,15406,GOOD,0,COMPREHENSIVE,500.0,298.92,0,0.0
1,SEDAN,PETROL,PERSONAL,24473.07,58,23835,GOOD,0,COMPREHENSIVE,1000.0,697.48,1,3097.91
11,HATCHBACK,PETROL,PERSONAL,7906.36,31,18269,GOOD,0,COMPREHENSIVE,1000.0,250.0,0,0.0
10,HATCHBACK,PETROL,PERSONAL,4747.21,69,10921,GOOD,2,COMPREHENSIVE,500.0,250.0,0,0.0
13,HATCHBACK,DIESEL,PERSONAL,4993.26,31,14404,EXCELLENT,0,COMPREHENSIVE,250.0,250.0,0,0.0
3,SUV,PETROL,PERSONAL,24604.37,39,13029,GOOD,2,COMPREHENSIVE,500.0,701.22,0,0.0
6,SUV,CNG,COMMERCIAL,22036.63,21,13707,GOOD,1,THIRD_PARTY,500.0,464.84,0,0.0
4,SEDAN,ELECTRIC,RIDESHARE,19642.27,64,5445,GOOD,0,ZERO_DEP_PREMIUM,1000.0,1031.22,0,0.0
0,SEDAN,PETROL,PERSONAL,28710.01,69,17244,GOOD,0,COMPREHENSIVE,500.0,940.97,0,0.0
12,SUV,PETROL,PERSONAL,15051.76,76,3000,POOR,1,THIRD_PARTY,2000.0,250.0,0,0.0
13,SEDAN,PETROL,RIDESHARE,7422.42,51,12422,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,389.68,1,1327.41
1,SEDAN,DIESEL,PERSONAL,25113.86,75,4595,FAIR,2,THIRD_PARTY,500.0,361.01,0,0.0
15,SUV,PETROL,PERSONAL,6190.73,35,9334,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
4,HATCHBACK,PETROL,RIDESHARE,13744.46,51,13443,GOOD,1,COMPREHENSIVE,500.0,587.58,0,0.0
5,COMMERCIAL_VAN,HYBRID,RIDESHARE,20906.56,35,16408,GOOD,0,THIRD_PARTY,500.0,392.0,0,0.0
0,TRUCK,PETROL,PERSONAL,55949.89,57,17098,GOOD,0,THIRD_PARTY,500.0,699.37,0,0.0
11,SUV,PETROL,PERSONAL,11302.27,48,11631,EXCELLENT,2,THIRD_PARTY,1000.0,250.0,0,0.0
2,SUV,HYBRID,PERSONAL,21093.26,59,16957,GOOD,0,ZERO_DEP_PREMIUM,1000.0,738.26,0,0.0
5,SUV,DIESEL,COMMERCIAL,18160.43,37,12218,FAIR,1,ZERO_DEP_PREMIUM,250.0,858.08,0,0.0
5,HATCHBACK,PETROL,RIDESHARE,13878.26,53,9295,FAIR,0,COMPREHENSIVE,500.0,593.3,0,0.0
6,SEDAN,DIESEL,PERSONAL,13640.44,59,14179,EXCELLENT,0,COMPREHENSIVE,500.0,388.75,0,0.0
9,SUV,PETROL,COMMERCIAL,11957.37,27,8371,GOOD,1,COMPREHENSIVE,500.0,460.06,0,0.0
11,HATCHBACK,ELECTRIC,COMMERCIAL,4500.0,76,11900,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
13,SUV,DIESEL,PERSONAL,9689.99,20,10345,EXCELLENT,0,COMPREHENSIVE,500.0,345.21,0,0.0
13,SUV,ELECTRIC,COMMERCIAL,7673.39,38,5524,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
2,SUV,CNG,PERSONAL,31541.93,53,13983,GOOD,0,ZERO_DEP_PREMIUM,1000.0,1103.97,1,2937.73
15,SEDAN,HYBRID,PERSONAL,5368.07,72,13147,FAIR,0,ZERO_DEP_PREMIUM,500.0,250.0,0,0.0
0,SEDAN,HYBRID,PERSONAL,27651.45,27,17677,GOOD,0,THIRD_PARTY,2000.0,345.64,0,0.0
12,SEDAN,DIESEL,COMMERCIAL,6695.21,24,4091,FAIR,0,THIRD_PARTY,500.0,250.0,0,0.0
6,SEDAN,PETROL,PERSONAL,14777.89,39,9290,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
11,SEDAN,DIESEL,PERSONAL,10305.78,40,17575,GOOD,0,COMPREHENSIVE,1000.0,293.71,0,0.0
10,HATCHBACK,DIESEL,COMMERCIAL,4631.87,29,14883,GOOD,0,COMPREHENSIVE,500.0,250.0,0,0.0
2,SEDAN,HYBRID,PERSONAL,21081.14,56,15759,POOR,0,THIRD_PARTY,500.0,263.51,0,0.0
4,SUV,PETROL,RIDESHARE,22508.77,30,19032,GOOD,1,COMPREHENSIVE,1000.0,962.25,0,0.0
3,SEDAN,HYBRID,PERSONAL,17011.53,57,9060,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
11,TRUCK,ELECTRIC,PERSONAL,17512.78,76,8611,FAIR,0,THIRD_PARTY,1000.0,251.75,1,5689.13
14,SEDAN,CNG,PERSONAL,7720.57,30,16351,EXCELLENT,0,COMPREHENSIVE,1000.0,250.0,0,0.0
0,SUV,HYBRID,RIDESHARE,41093.64,50,15351,GOOD,0,COMPREHENSIVE,2000.0,1756.75,0,0.0
11,TRUCK,PETROL,PERSONAL,12648.69,48,11936,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,442.7,0,0.0
6,HATCHBACK,PETROL,PERSONAL,8177.29,65,11808,FAIR,0,COMPREHENSIVE,2000.0,250.0,0,0.0
13,SEDAN,PETROL,COMMERCIAL,6460.7,68,8130,FAIR,0,THIRD_PARTY,2000.0,250.0,0,0.0
12,HATCHBACK,PETROL,PERSONAL,5563.88,45,19603,GOOD,1,COMPREHENSIVE,500.0,250.0,0,0.0
3,SUV,DIESEL,RIDESHARE,27745.62,36,21619,GOOD,1,ZERO_DEP_PREMIUM,1000.0,1456.65,1,3664.66
15,SUV,ELECTRIC,COMMERCIAL,8146.46,38,17526,FAIR,0,THIRD_PARTY,250.0,250.0,0,0.0
15,SEDAN,HYBRID,PERSONAL,7899.09,49,15438,GOOD,1,COMPREHENSIVE,500.0,250.0,0,0.0
0,SEDAN,DIESEL,PERSONAL,19910.32,43,15154,POOR,0,THIRD_PARTY,1000.0,250.0,1,4350.76
10,HATCHBACK,PETROL,PERSONAL,8613.43,30,13989,GOOD,0,ZERO_DEP_PREMIUM,1000.0,301.47,0,0.0
5,SUV,PETROL,PERSONAL,17558.34,46,4568,FAIR,0,ZERO_DEP_PREMIUM,500.0,614.54,0,0.0
3,SUV,PETROL,COMMERCIAL,33670.6,24,10358,GOOD,0,COMPREHENSIVE,1000.0,1619.35,0,0.0
12,HATCHBACK,PETROL,RIDESHARE,4941.67,64,16189,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
3,HATCHBACK,DIESEL,PERSONAL,15742.8,43,8688,EXCELLENT,3,ZERO_DEP_PREMIUM,500.0,551.0,0,0.0
14,SEDAN,PETROL,PERSONAL,5220.64,23,13199,GOOD,1,COMPREHENSIVE,1000.0,250.0,0,0.0
1,SUV,PETROL,PERSONAL,31525.12,49,17706,FAIR,0,COMPREHENSIVE,1000.0,898.47,0,0.0
15,SEDAN,PETROL,PERSONAL,5906.33,53,17778,GOOD,0,ZERO_DEP_PREMIUM,250.0,250.0,0,0.0
0,HATCHBACK,DIESEL,PERSONAL,22323.36,71,16717,GOOD,0,COMPREHENSIVE,500.0,731.65,0,0.0
2,SUV,DIESEL,PERSONAL,41434.67,40,13776,GOOD,1,ZERO_DEP_PREMIUM,500.0,1450.21,0,0.0
9,COMMERCIAL_VAN,DIESEL,PERSONAL,13543.46,69,16090,GOOD,0,ZERO_DEP_PREMIUM,1000.0,545.12,0,0.0
4,SEDAN,PETROL,PERSONAL,20342.79,28,11413,GOOD,0,COMPREHENSIVE,500.0,579.77,1,8752.88
11,SEDAN,CNG,PERSONAL,9903.35,73,20163,GOOD,0,COMPREHENSIVE,500.0,324.58,0,0.0
8,SEDAN,PETROL,PERSONAL,9879.82,38,5341,POOR,1,COMPREHENSIVE,1000.0,281.57,0,0.0
13,SEDAN,DIESEL,COMMERCIAL,6236.92,36,12805,GOOD,2,COMPREHENSIVE,2000.0,250.0,0,0.0
14,SEDAN,ELECTRIC,PERSONAL,9668.09,51,10379,FAIR,2,COMPREHENSIVE,500.0,275.54,0,0.0
6,TRUCK,DIESEL,COMMERCIAL,25408.79,66,15570,GOOD,1,COMPREHENSIVE,500.0,977.6,0,0.0
3,SEDAN,HYBRID,PERSONAL,15440.36,64,10972,EXCELLENT,1,COMPREHENSIVE,500.0,440.05,1,633.7
7,SEDAN,PETROL,COMMERCIAL,11425.16,69,23381,FAIR,1,COMPREHENSIVE,250.0,505.52,0,0.0
11,HATCHBACK,DIESEL,COMMERCIAL,5033.98,67,16620,EXCELLENT,1,ZERO_DEP_PREMIUM,500.0,250.0,1,467.41
3,SUV,PETROL,PERSONAL,28692.3,61,8006,GOOD,0,THIRD_PARTY,250.0,358.65,0,0.0
5,HATCHBACK,DIESEL,PERSONAL,9334.36,52,3000,EXCELLENT,1,COMPREHENSIVE,500.0,266.03,0,0.0
11,SEDAN,PETROL,RIDESHARE,9384.11,66,7379,GOOD,1,ZERO_DEP_PREMIUM,2000.0,492.67,0,0.0
0,SUV,PETROL,PERSONAL,29395.79,48,15026,GOOD,1,THIRD_PARTY,1000.0,367.45,0,0.0
13,SEDAN,DIESEL,RIDESHARE,7085.84,63,11315,FAIR,0,ZERO_DEP_PREMIUM,1000.0,372.01,0,0.0
5,SEDAN,DIESEL,COMMERCIAL,12156.0,46,9918,POOR,1,COMPREHENSIVE,500.0,467.7,0,0.0
15,TRUCK,PETROL,PERSONAL,14143.82,23,9244,FAIR,1,ZERO_DEP_PREMIUM,1000.0,618.79,0,0.0
9,SEDAN,DIESEL,PERSONAL,9336.27,53,16234,GOOD,0,ZERO_DEP_PREMIUM,500.0,326.77,0,0.0
4,SUV,DIESEL,PERSONAL,30360.8,70,11009,GOOD,1,ZERO_DEP_PREMIUM,500.0,1222.02,0,0.0
13,SUV,PETROL,RIDESHARE,9979.95,48,10541,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
1,SEDAN,DIESEL,PERSONAL,24418.97,49,16975,EXCELLENT,1,COMPREHENSIVE,500.0,695.94,0,0.0
0,TRUCK,ELECTRIC,PERSONAL,39770.84,57,19529,EXCELLENT,0,THIRD_PARTY,2000.0,497.14,0,0.0
12,SEDAN,DIESEL,PERSONAL,9956.51,76,7487,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,400.75,0,0.0
5,SUV,PETROL,COMMERCIAL,29006.62,37,17801,GOOD,0,COMPREHENSIVE,1000.0,1116.03,0,0.0
10,COMMERCIAL_VAN,PETROL,PERSONAL,13323.79,39,12002,FAIR,0,THIRD_PARTY,250.0,250.0,0,0.0
1,SUV,DIESEL,PERSONAL,28486.54,20,16631,GOOD,0,COMPREHENSIVE,1000.0,1014.83,0,0.0
8,TRUCK,HYBRID,PERSONAL,24353.61,25,15450,GOOD,0,THIRD_PARTY,2000.0,304.42,0,0.0
8,SEDAN,DIESEL,PERSONAL,10228.83,62,12590,FAIR,1,COMPREHENSIVE,1000.0,291.52,0,0.0
0,SUV,PETROL,COMMERCIAL,41323.96,36,12780,GOOD,0,COMPREHENSIVE,1000.0,1589.94,0,0.0
14,SEDAN,DIESEL,PERSONAL,5319.1,48,15507,GOOD,0,THIRD_PARTY,2000.0,250.0,0,0.0
4,HATCHBACK,HYBRID,COMMERCIAL,12443.29,49,7565,EXCELLENT,0,COMPREHENSIVE,500.0,478.76,0,0.0
7,COMMERCIAL_VAN,PETROL,COMMERCIAL,20803.05,32,7357,GOOD,0,THIRD_PARTY,1000.0,351.05,0,0.0
3,SEDAN,CNG,PERSONAL,15277.21,72,21864,GOOD,1,COMPREHENSIVE,500.0,500.71,1,2030.53
2,SUV,HYBRID,PERSONAL,34413.69,56,17754,FAIR,0,THIRD_PARTY,500.0,430.17,0,0.0
4,SEDAN,PETROL,PERSONAL,18053.96,48,16966,FAIR,0,ZERO_DEP_PREMIUM,1000.0,631.89,0,0.0
4,SUV,HYBRID,PERSONAL,21032.83,20,11797,EXCELLENT,0,COMPREHENSIVE,500.0,749.29,0,0.0
7,SUV,PETROL,PERSONAL,17624.28,68,5125,EXCELLENT,1,COMPREHENSIVE,2000.0,502.29,0,0.0
15,COMMERCIAL_VAN,ELECTRIC,COMMERCIAL,9644.97,75,10114,FAIR,0,COMPREHENSIVE,500.0,426.75,1,1581.93
5,SUV,PETROL,PERSONAL,17165.36,49,14345,GOOD,0,COMPREHENSIVE,250.0,489.21,0,0.0
14,SEDAN,PETROL,COMMERCIAL,9514.3,27,17678,EXCELLENT,1,COMPREHENSIVE,500.0,366.06,0,0.0
1,SEDAN,DIESEL,PERSONAL,27585.04,45,14427,EXCELLENT,0,THIRD_PARTY,1000.0,344.81,0,0.0
10,SEDAN,ELECTRIC,PERSONAL,7814.08,44,14553,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
0,SEDAN,PETROL,RIDESHARE,33176.09,65,11728,GOOD,1,THIRD_PARTY,1000.0,622.05,0,0.0
12,SEDAN,DIESEL,PERSONAL,7762.15,63,15423,GOOD,0,COMPREHENSIVE,2000.0,250.0,0,0.0
2,TRUCK,PETROL,PERSONAL,40727.14,57,8409,GOOD,1,THIRD_PARTY,500.0,509.09,0,0.0
1,SUV,PETROL,PERSONAL,29287.44,60,13059,POOR,1,COMPREHENSIVE,250.0,834.69,0,0.0
3,SUV,PETROL,PERSONAL,32917.36,48,11467,EXCELLENT,0,THIRD_PARTY,250.0,411.47,0,0.0
2,SEDAN,DIESEL,PERSONAL,25968.19,68,19004,EXCELLENT,1,COMPREHENSIVE,500.0,740.09,0,0.0
14,TRUCK,PETROL,PERSONAL,12765.39,51,3000,GOOD,1,ZERO_DEP_PREMIUM,250.0,446.79,0,0.0
14,HATCHBACK,PETROL,PERSONAL,4500.0,22,11817,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
8,SEDAN,PETROL,PERSONAL,10729.94,28,13621,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
14,HATCHBACK,PETROL,RIDESHARE,4500.0,24,4159,GOOD,0,COMPREHENSIVE,1000.0,250.0,0,0.0
4,SUV,DIESEL,PERSONAL,19786.83,25,15832,EXCELLENT,0,COMPREHENSIVE,1000.0,563.92,0,0.0
3,SEDAN,CNG,PERSONAL,18345.94,34,11907,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
15,SUV,PETROL,PERSONAL,10314.66,61,8207,FAIR,1,THIRD_PARTY,250.0,250.0,1,2380.28
9,SUV,HYBRID,PERSONAL,19743.53,67,17083,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,691.02,0,0.0
8,SEDAN,ELECTRIC,PERSONAL,11405.03,78,9152,EXCELLENT,0,COMPREHENSIVE,250.0,373.8,0,0.0
15,TRUCK,DIESEL,PERSONAL,9232.99,56,16138,GOOD,0,ZERO_DEP_PREMIUM,500.0,323.15,0,0.0
3,HATCHBACK,DIESEL,PERSONAL,15467.49,58,13339,EXCELLENT,1,COMPREHENSIVE,500.0,440.82,0,0.0
5,SUV,ELECTRIC,PERSONAL,29732.47,68,10655,GOOD,0,ZERO_DEP_PREMIUM,500.0,1040.64,0,0.0
13,SUV,PETROL,PERSONAL,10427.12,31,7957,FAIR,1,ZERO_DEP_PREMIUM,1000.0,364.95,1,3676.12
9,SUV,DIESEL,RIDESHARE,11073.96,41,9289,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,581.38,0,0.0
0,SUV,DIESEL,PERSONAL,42713.03,47,16459,FAIR,0,THIRD_PARTY,1000.0,533.91,0,0.0
14,SUV,DIESEL,PERSONAL,12005.58,75,17688,GOOD,0,COMPREHENSIVE,500.0,393.48,0,0.0
12,SEDAN,ELECTRIC,PERSONAL,5974.84,68,15627,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,0,0.0
1,SUV,PETROL,PERSONAL,36577.25,69,12368,GOOD,0,COMPREHENSIVE,250.0,1198.82,0,0.0
14,HATCHBACK,DIESEL,COMMERCIAL,4750.6,67,15617,GOOD,1,COMPREHENSIVE,1000.0,250.0,0,0.0
3,SUV,DIESEL,PERSONAL,26181.65,74,13923,EXCELLENT,0,ZERO_DEP_PREMIUM,250.0,1053.81,0,0.0
8,SEDAN,PETROL,COMMERCIAL,14975.55,32,9791,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,707.59,0,0.0
5,HATCHBACK,PETROL,PERSONAL,9981.77,70,8378,GOOD,0,ZERO_DEP_PREMIUM,500.0,401.77,0,0.0
5,SEDAN,DIESEL,PERSONAL,19043.79,70,11088,GOOD,0,ZERO_DEP_PREMIUM,250.0,766.51,0,0.0
10,SEDAN,HYBRID,RIDESHARE,10752.38,21,9644,GOOD,0,COMPREHENSIVE,500.0,574.58,0,0.0
8,SEDAN,DIESEL,COMMERCIAL,10685.1,30,13084,EXCELLENT,0,COMPREHENSIVE,1000.0,411.11,0,0.0
11,SEDAN,ELECTRIC,COMMERCIAL,10361.14,22,19727,POOR,0,COMPREHENSIVE,500.0,498.31,0,0.0
3,HATCHBACK,PETROL,PERSONAL,14659.5,48,13759,GOOD,1,COMPREHENSIVE,250.0,417.8,0,0.0
2,SUV,PETROL,PERSONAL,41191.7,29,19111,GOOD,0,ZERO_DEP_PREMIUM,250.0,1441.71,0,0.0
6,SEDAN,PETROL,PERSONAL,14263.73,47,12502,GOOD,0,ZERO_DEP_PREMIUM,1000.0,499.23,0,0.0
11,TRUCK,PETROL,PERSONAL,11618.24,66,11745,GOOD,2,COMPREHENSIVE,1000.0,331.12,0,0.0
14,TRUCK,PETROL,PERSONAL,16350.85,27,5682,POOR,0,ZERO_DEP_PREMIUM,250.0,572.28,0,0.0
6,TRUCK,PETROL,PERSONAL,28400.98,47,15379,EXCELLENT,2,COMPREHENSIVE,500.0,809.43,0,0.0
8,SEDAN,ELECTRIC,PERSONAL,16658.88,43,9547,FAIR,2,COMPREHENSIVE,250.0,474.78,0,0.0
14,SUV,ELECTRIC,PERSONAL,7428.16,61,8627,GOOD,0,ZERO_DEP_PREMIUM,1000.0,259.99,0,0.0
5,COMMERCIAL_VAN,PETROL,COMMERCIAL,22276.76,23,7940,FAIR,0,COMPREHENSIVE,500.0,1071.37,0,0.0
1,HATCHBACK,PETROL,RIDESHARE,11557.08,44,14092,FAIR,0,THIRD_PARTY,2000.0,250.0,0,0.0
5,SEDAN,PETROL,PERSONAL,20846.6,37,9899,GOOD,0,COMPREHENSIVE,500.0,594.13,0,0.0
14,SEDAN,DIESEL,PERSONAL,9138.77,45,19910,POOR,1,COMPREHENSIVE,1000.0,260.45,1,813.52
7,SUV,PETROL,PERSONAL,19550.65,37,17535,POOR,0,THIRD_PARTY,2000.0,250.0,0,0.0
5,TRUCK,PETROL,RIDESHARE,22806.8,29,10096,EXCELLENT,0,COMPREHENSIVE,500.0,974.99,0,0.0
8,SUV,HYBRID,PERSONAL,13356.77,62,3000,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,467.49,0,0.0
14,SUV,ELECTRIC,COMMERCIAL,10687.48,38,13032,GOOD,1,ZERO_DEP_PREMIUM,1000.0,504.98,0,0.0
15,SEDAN,PETROL,COMMERCIAL,6662.32,47,11104,POOR,0,COMPREHENSIVE,250.0,256.33,0,0.0
3,SUV,PETROL,PERSONAL,32184.03,66,16504,GOOD,0,COMPREHENSIVE,500.0,917.24,1,4191.9
2,HATCHBACK,PETROL,PERSONAL,12105.43,69,12560,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
10,SUV,ELECTRIC,RIDESHARE,13761.84,27,17679,GOOD,1,ZERO_DEP_PREMIUM,2000.0,722.5,0,0.0
4,HATCHBACK,DIESEL,PERSONAL,7844.46,68,14719,EXCELLENT,0,COMPREHENSIVE,1000.0,250.0,0,0.0
2,COMMERCIAL_VAN,PETROL,PERSONAL,35467.36,22,6754,GOOD,0,COMPREHENSIVE,2000.0,1263.52,0,0.0
10,SEDAN,ELECTRIC,RIDESHARE,10086.35,75,9138,GOOD,0,COMPREHENSIVE,1000.0,495.87,0,0.0
11,SUV,PETROL,PERSONAL,17143.67,54,10454,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
1,SEDAN,PETROL,COMMERCIAL,27191.26,25,11741,POOR,0,ZERO_DEP_PREMIUM,1000.0,1284.79,1,8944.36
1,HATCHBACK,PETROL,RIDESHARE,14255.49,47,11286,GOOD,0,COMPREHENSIVE,500.0,609.42,0,0.0
3,SUV,DIESEL,COMMERCIAL,23995.54,34,15732,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,1133.79,0,0.0
2,SUV,PETROL,PERSONAL,39759.71,20,14762,GOOD,0,THIRD_PARTY,1000.0,621.25,0,0.0
8,HATCHBACK,PETROL,PERSONAL,5352.49,38,10604,GOOD,0,COMPREHENSIVE,1000.0,250.0,0,0.0
13,SUV,PETROL,PERSONAL,9812.53,33,15482,FAIR,0,COMPREHENSIVE,1000.0,279.66,0,0.0
6,TRUCK,PETROL,COMMERCIAL,33992.64,49,7229,GOOD,0,ZERO_DEP_PREMIUM,500.0,1606.15,0,0.0
5,SUV,ELECTRIC,COMMERCIAL,26010.68,44,15646,FAIR,0,ZERO_DEP_PREMIUM,2000.0,1229.0,1,4943.13
15,SEDAN,PETROL,PERSONAL,6778.83,68,16410,POOR,0,THIRD_PARTY,500.0,250.0,0,0.0
9,SUV,PETROL,PERSONAL,12978.71,23,13739,GOOD,0,COMPREHENSIVE,1000.0,462.37,0,0.0
