claim_filed,claim_amount,fraud_flag,settlement_days,vehicle_age,vehicle_type,fuel_type,vehicle_value,engine_capacity_cc,safety_rating_ncap,anti_theft_device,driver_age,driving_experience_years,annual_mileage,usage_type,credit_score_tier,speeding_violations_count,past_claims_count,coverage_tier,deductible_amount,no_claim_bonus_pct,annual_premium,risk_zone,parking_location
0,0.0,0,0,14,SEDAN,DIESEL,4914.15,1190,3,0,48,15,15500,COMMUTE,POOR,1,1,COMPREHENSIVE,2000,35,250.0,METROPOLITAN,LOCKED_GARAGE
1,2182.89,1,32,15,SEDAN,CNG,5522.8,1560,2,1,30,12,15200,COMMERCIAL,FAIR,2,2,ZERO_DEP_PREMIUM,500,25,303.56,URBAN,STREET_PARKING
0,0.0,0,0,15,HATCHBACK,PETROL,4000.0,1310,4,1,51,32,2000,PERSONAL,GOOD,1,2,THIRD_PARTY,2000,35,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,18,SEDAN,PETROL,7235.74,1990,4,1,38,9,15000,PERSONAL,EXCELLENT,3,0,COMPREHENSIVE,250,45,250.0,RURAL,STREET_PARKING
0,0.0,0,0,2,SUV,ELECTRIC,24286.43,2040,2,0,68,32,3000,PERSONAL,GOOD,0,0,THIRD_PARTY,500,35,362.95,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,16,HATCHBACK,DIESEL,4000.0,1770,4,0,42,24,10000,COMMUTE,FAIR,0,0,COMPREHENSIVE,500,50,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,1,HATCHBACK,CNG,12217.78,1920,4,1,39,9,19100,PERSONAL,GOOD,1,0,COMPREHENSIVE,2000,0,416.85,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,9,SEDAN,DIESEL,8822.85,1680,5,0,60,40,17100,PERSONAL,GOOD,0,0,COMPREHENSIVE,500,0,289.21,URBAN,LOCKED_GARAGE
0,0.0,0,0,11,SUV,PETROL,11537.75,800,5,0,43,25,23400,RIDESHARE,FAIR,2,0,THIRD_PARTY,500,35,250.0,RURAL,PRIVATE_DRIVEWAY
1,3769.12,1,25,6,LUXURY_COUPE,PETROL,36768.72,1930,5,0,30,11,16400,PERSONAL,POOR,1,0,COMPREHENSIVE,1000,35,849.45,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,2,SUV,PETROL,25388.78,2060,5,0,21,3,8700,COMMERCIAL,GOOD,4,0,THIRD_PARTY,1000,25,628.59,METROPOLITAN,STREET_PARKING
1,16022.51,0,28,3,SEDAN,CNG,16022.51,1050,5,1,29,8,5300,COMMUTE,FAIR,1,1,COMPREHENSIVE,1000,20,474.81,URBAN,STREET_PARKING
1,6135.55,0,29,15,SEDAN,PETROL,6135.55,2160,2,1,18,0,21500,COMMUTE,GOOD,1,0,COMPREHENSIVE,250,25,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,6,SUV,DIESEL,21315.14,2190,2,1,41,11,6800,COMMERCIAL,EXCELLENT,4,0,COMPREHENSIVE,1000,25,1276.69,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,5,LUXURY_COUPE,PETROL,53206.69,2330,5,1,54,17,6100,COMMUTE,EXCELLENT,1,0,THIRD_PARTY,500,35,786.83,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,17,SUV,PETROL,8038.86,1220,5,0,34,13,14100,COMMUTE,EXCELLENT,0,0,THIRD_PARTY,250,35,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,2,SEDAN,PETROL,21761.81,1610,5,0,77,24,21500,PERSONAL,EXCELLENT,0,0,ZERO_DEP_PREMIUM,250,20,660.58,RURAL,LOCKED_GARAGE
1,4000.0,0,31,17,HATCHBACK,DIESEL,4000.0,1570,3,0,22,3,14200,RIDESHARE,GOOD,1,0,COMPREHENSIVE,500,0,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,17,SEDAN,PETROL,6552.4,2010,1,0,49,24,11700,RIDESHARE,EXCELLENT,1,0,THIRD_PARTY,1000,25,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,SEDAN,CNG,9181.13,800,1,0,48,23,8900,PERSONAL,FAIR,1,0,COMPREHENSIVE,2000,20,291.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,3,LUXURY_COUPE,CNG,49196.03,2020,5,1,36,9,16200,PERSONAL,EXCELLENT,1,1,COMPREHENSIVE,500,25,1019.53,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,2,HATCHBACK,PETROL,13385.75,940,3,0,40,21,2100,COMMERCIAL,POOR,1,1,COMPREHENSIVE,1000,0,689.35,URBAN,LOCKED_GARAGE
0,0.0,0,0,5,SEDAN,HYBRID,16001.87,800,2,1,65,40,4500,COMMUTE,GOOD,0,0,COMPREHENSIVE,250,35,411.73,URBAN,STREET_PARKING
0,0.0,0,0,10,SUV,PETROL,14050.07,1280,5,0,57,22,8500,PERSONAL,GOOD,0,0,COMPREHENSIVE,250,20,508.89,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,2,SEDAN,PETROL,19805.61,800,5,1,55,28,8700,COMMUTE,EXCELLENT,0,0,ZERO_DEP_PREMIUM,1000,20,908.66,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,8,SEDAN,PETROL,13430.65,1350,5,1,29,7,9900,PERSONAL,GOOD,2,0,THIRD_PARTY,1000,45,250.0,URBAN,LOCKED_GARAGE
1,799.08,0,17,2,HATCHBACK,ELECTRIC,9293.9,1280,5,1,49,27,20000,RIDESHARE,GOOD,0,0,COMPREHENSIVE,500,20,454.56,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,HATCHBACK,DIESEL,6034.69,1890,5,0,53,24,22200,PERSONAL,GOOD,1,1,ZERO_DEP_PREMIUM,250,0,356.71,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,0,HATCHBACK,PETROL,15146.89,1440,2,1,54,21,7700,COMMUTE,POOR,1,0,COMPREHENSIVE,250,35,563.02,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,13,COMMERCIAL_VAN,DIESEL,8804.68,800,5,1,22,4,12000,RIDESHARE,EXCELLENT,2,0,COMPREHENSIVE,500,45,368.32,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SEDAN,DIESEL,17979.9,1830,4,1,47,19,8700,COMMUTE,EXCELLENT,4,0,COMPREHENSIVE,250,35,473.2,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,3,COMMERCIAL_VAN,ELECTRIC,17932.51,3170,2,1,47,29,9900,COMMUTE,POOR,0,1,ZERO_DEP_PREMIUM,500,0,873.71,URBAN,LOCKED_GARAGE
0,0.0,0,0,3,HATCHBACK,DIESEL,14076.06,2300,5,0,58,25,17200,PERSONAL,EXCELLENT,0,0,ZERO_DEP_PREMIUM,250,25,475.91,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,15,SEDAN,HYBRID,5376.53,2040,2,1,38,15,21100,PERSONAL,GOOD,2,0,COMPREHENSIVE,1000,45,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,TRUCK,DIESEL,42434.34,2170,3,0,26,5,21800,PERSONAL,POOR,1,2,ZERO_DEP_PREMIUM,250,20,1876.92,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,8,SEDAN,PETROL,13495.27,1280,5,1,29,8,14000,COMMUTE,GOOD,1,0,THIRD_PARTY,2000,20,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,HATCHBACK,HYBRID,5003.36,1240,2,0,47,29,2000,PERSONAL,FAIR,0,1,COMPREHENSIVE,500,50,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,9,HATCHBACK,PETROL,4947.78,1760,5,1,58,19,4900,COMMUTE,GOOD,1,0,COMPREHENSIVE,1000,25,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,12,SEDAN,DIESEL,7065.17,860,3,0,37,17,2600,COMMUTE,EXCELLENT,0,0,ZERO_DEP_PREMIUM,250,35,297.02,URBAN,LOCKED_GARAGE
1,3758.28,0,21,15,TRUCK,DIESEL,9457.54,2440,1,0,46,26,20400,COMMERCIAL,GOOD,2,2,COMPREHENSIVE,500,0,509.9,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,7,SEDAN,PETROL,14261.69,1170,3,0,18,0,9600,PERSONAL,GOOD,2,1,THIRD_PARTY,500,50,250.0,RURAL,STREET_PARKING
1,5851.17,0,23,15,TRUCK,PETROL,8233.6,1190,3,1,18,0,14600,PERSONAL,GOOD,2,0,COMPREHENSIVE,250,0,340.52,URBAN,STREET_PARKING
1,2249.77,0,27,6,SEDAN,DIESEL,15054.86,1160,5,1,49,22,23600,COMMERCIAL,GOOD,1,0,THIRD_PARTY,2000,0,350.35,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,18,SEDAN,HYBRID,5617.24,2410,5,0,48,24,6800,PERSONAL,EXCELLENT,1,0,THIRD_PARTY,250,20,250.0,URBAN,STREET_PARKING
0,0.0,0,0,9,SUV,HYBRID,18071.96,1690,5,1,52,33,11800,COMMUTE,EXCELLENT,0,0,COMPREHENSIVE,1000,25,391.95,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,13,TRUCK,DIESEL,10431.27,800,5,1,18,0,14200,COMMUTE,GOOD,4,0,COMPREHENSIVE,500,0,513.95,METROPOLITAN,STREET_PARKING
0,0.0,0,0,16,SEDAN,PETROL,5792.22,1160,4,0,62,42,4300,COMMUTE,EXCELLENT,2,0,THIRD_PARTY,500,20,250.0,URBAN,STREET_PARKING
0,0.0,0,0,15,COMMERCIAL_VAN,PETROL,7759.59,2190,3,0,34,9,19000,COMMUTE,POOR,0,1,COMPREHENSIVE,250,35,260.63,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,16,SEDAN,ELECTRIC,6077.89,1410,1,0,34,11,21600,RIDESHARE,EXCELLENT,0,0,THIRD_PARTY,1000,20,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,10,SUV,PETROL,12983.19,1940,2,1,51,22,18200,PERSONAL,EXCELLENT,2,0,COMPREHENSIVE,500,20,346.28,RURAL,LOCKED_GARAGE
0,0.0,0,0,0,SUV,ELECTRIC,20207.91,1340,5,1,43,13,18300,PERSONAL,POOR,0,0,COMPREHENSIVE,2000,0,780.56,METROPOLITAN,LOCKED_GARAGE
1,2375.84,0,19,9,SEDAN,PETROL,10794.21,1720,2,1,66,25,14400,PERSONAL,GOOD,0,1,COMPREHENSIVE,250,0,467.85,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,3,COMMERCIAL_VAN,PETROL,24355.72,1620,2,0,52,31,16100,COMMUTE,GOOD,0,0,THIRD_PARTY,2000,0,262.12,RURAL,LOCKED_GARAGE
0,0.0,0,0,16,SUV,DIESEL,6888.78,1180,3,0,64,46,21600,COMMERCIAL,GOOD,1,2,THIRD_PARTY,1000,45,250.0,URBAN,PRIVATE_DRIVEWAY
1,4398.98,0,26,4,HATCHBACK,DIESEL,8943.84,1970,5,1,36,17,20900,PERSONAL,FAIR,0,0,COMPREHENSIVE,1000,0,373.38,URBAN,LOCKED_GARAGE
0,0.0,0,0,4,HATCHBACK,DIESEL,10166.91,2600,5,0,59,22,16500,PERSONAL,GOOD,0,0,COMPREHENSIVE,250,50,265.69,URBAN,LOCKED_GARAGE
0,0.0,0,0,4,HATCHBACK,PETROL,10769.46,1850,4,1,18,0,8300,COMMUTE,EXCELLENT,1,0,COMPREHENSIVE,250,0,490.37,URBAN,LOCKED_GARAGE
0,0.0,0,0,12,HATCHBACK,HYBRID,4814.51,1670,4,0,41,11,2000,COMMUTE,EXCELLENT,0,0,THIRD_PARTY,250,45,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,10,COMMERCIAL_VAN,DIESEL,9797.81,1050,3,0,23,4,22600,RIDESHARE,EXCELLENT,0,0,COMPREHENSIVE,1000,0,666.12,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,18,HATCHBACK,ELECTRIC,4000.0,2210,2,0,44,10,24800,PERSONAL,POOR,1,1,COMPREHENSIVE,1000,45,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,7,HATCHBACK,DIESEL,9777.06,1270,5,1,45,22,10000,PERSONAL,POOR,1,0,COMPREHENSIVE,2000,20,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,5,HATCHBACK,PETROL,9919.06,1960,5,1,55,21,21300,COMMUTE,EXCELLENT,1,0,COMPREHENSIVE,250,0,489.33,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,0,HATCHBACK,DIESEL,13995.91,2100,5,1,46,23,2000,COMMUTE,GOOD,1,1,THIRD_PARTY,1000,0,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,0,SUV,DIESEL,26880.29,2240,5,0,32,7,18500,PERSONAL,GOOD,1,0,THIRD_PARTY,500,0,457.58,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,7,HATCHBACK,DIESEL,8605.45,2250,5,1,36,17,16500,PERSONAL,FAIR,1,0,COMPREHENSIVE,500,45,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,17,SUV,DIESEL,7639.36,2230,3,0,45,13,9700,COMMUTE,EXCELLENT,0,0,THIRD_PARTY,500,25,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,9,HATCHBACK,PETROL,6545.24,800,4,1,33,6,26700,PERSONAL,POOR,0,2,ZERO_DEP_PREMIUM,500,35,263.61,METROPOLITAN,STREET_PARKING
0,0.0,0,0,16,LUXURY_COUPE,CNG,13399.42,1940,4,1,59,19,12300,COMMERCIAL,EXCELLENT,2,1,COMPREHENSIVE,500,20,543.5,SUBURBAN,STREET_PARKING
0,0.0,0,0,1,LUXURY_COUPE,PETROL,55023.38,1610,5,0,37,10,20000,COMMUTE,GOOD,0,1,COMPREHENSIVE,500,20,1369.98,SUBURBAN,STREET_PARKING
0,0.0,0,0,1,TRUCK,PETROL,44407.82,1360,3,1,56,31,26100,RIDESHARE,FAIR,0,0,COMPREHENSIVE,1000,25,2210.11,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,15,HATCHBACK,ELECTRIC,4000.0,2590,5,0,33,10,13200,RIDESHARE,FAIR,1,0,THIRD_PARTY,250,45,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,2,HATCHBACK,PETROL,13640.64,960,5,1,51,22,19700,PERSONAL,POOR,3,0,ZERO_DEP_PREMIUM,1000,20,713.35,URBAN,LOCKED_GARAGE
0,0.0,0,0,0,SEDAN,CNG,21481.51,870,5,1,39,16,13700,COMMUTE,EXCELLENT,5,0,COMPREHENSIVE,250,25,975.71,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,7,SUV,PETROL,18942.91,1560,3,1,58,32,16100,RIDESHARE,GOOD,1,0,COMPREHENSIVE,2000,0,789.17,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,17,SEDAN,PETROL,5080.24,1120,1,0,69,42,7700,PERSONAL,FAIR,0,0,COMPREHENSIVE,500,25,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,13,SEDAN,PETROL,7282.45,3070,1,1,45,18,14800,PERSONAL,FAIR,1,0,THIRD_PARTY,1000,20,250.0,RURAL,LOCKED_GARAGE
0,0.0,0,0,1,LUXURY_COUPE,PETROL,64174.91,2320,4,0,69,24,15100,COMMERCIAL,GOOD,1,0,ZERO_DEP_PREMIUM,500,20,4120.85,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,15,TRUCK,PETROL,8599.85,2590,1,0,40,10,14700,COMMUTE,GOOD,2,0,ZERO_DEP_PREMIUM,500,0,422.68,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,16,HATCHBACK,PETROL,4000.0,1090,1,0,45,15,21500,PERSONAL,POOR,1,0,THIRD_PARTY,250,35,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,15,SEDAN,PETROL,6210.1,800,1,0,41,12,15800,COMMUTE,FAIR,0,0,THIRD_PARTY,500,0,250.0,URBAN,PRIVATE_DRIVEWAY
1,3504.17,0,37,17,HATCHBACK,PETROL,4000.0,1130,4,0,28,6,7300,RIDESHARE,POOR,2,1,THIRD_PARTY,500,25,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,4,SUV,PETROL,25890.02,1130,5,1,63,45,17500,PERSONAL,POOR,0,2,COMPREHENSIVE,500,50,591.02,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,18,TRUCK,PETROL,10112.87,1830,4,1,44,15,10100,COMMERCIAL,FAIR,1,2,THIRD_PARTY,2000,50,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,6,LUXURY_COUPE,PETROL,39631.83,1460,3,1,36,17,15200,PERSONAL,EXCELLENT,3,0,COMPREHENSIVE,250,25,1146.17,RURAL,LOCKED_GARAGE
0,0.0,0,0,15,SUV,PETROL,8148.41,1690,3,0,32,11,14800,RIDESHARE,EXCELLENT,0,0,ZERO_DEP_PREMIUM,500,25,402.5,RURAL,PRIVATE_DRIVEWAY
1,3321.77,0,10,11,SEDAN,PETROL,9213.81,1380,2,1,69,22,18600,PERSONAL,POOR,1,0,THIRD_PARTY,2000,35,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,14,SEDAN,PETROL,4687.44,800,5,1,40,19,15300,PERSONAL,FAIR,1,0,COMPREHENSIVE,250,25,250.0,URBAN,STREET_PARKING
0,0.0,0,0,11,SEDAN,PETROL,9567.97,1670,5,0,40,18,17900,COMMERCIAL,POOR,0,1,THIRD_PARTY,500,0,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,SUV,PETROL,11268.21,2100,4,0,56,31,14900,COMMUTE,GOOD,0,1,COMPREHENSIVE,250,0,431.44,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,11,SEDAN,CNG,8530.48,2380,1,1,64,22,28900,COMMERCIAL,FAIR,1,0,THIRD_PARTY,250,25,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,14,SEDAN,PETROL,5569.25,800,4,1,35,7,11800,COMMUTE,FAIR,0,0,COMPREHENSIVE,500,20,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,14,SEDAN,PETROL,5966.75,1120,4,0,51,30,10500,COMMUTE,GOOD,0,1,COMPREHENSIVE,250,45,250.0,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,2,SEDAN,DIESEL,25021.95,800,3,1,51,28,18000,COMMUTE,GOOD,0,0,ZERO_DEP_PREMIUM,250,0,1197.83,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,15,HATCHBACK,DIESEL,4000.0,1180,1,1,40,16,11200,COMMERCIAL,GOOD,0,1,THIRD_PARTY,500,0,250.0,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SEDAN,PETROL,10862.97,2500,5,0,37,16,19200,COMMERCIAL,GOOD,0,2,COMPREHENSIVE,250,45,433.66,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,6,TRUCK,ELECTRIC,26051.26,1830,5,1,33,11,6100,COMMERCIAL,EXCELLENT,1,0,COMPREHENSIVE,1000,20,1280.02,METROPOLITAN,STREET_PARKING
0,0.0,0,0,9,SEDAN,DIESEL,13645.28,1290,2,0,57,29,15100,COMMUTE,GOOD,2,1,COMPREHENSIVE,1000,20,456.59,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,18,SEDAN,CNG,4532.44,1060,1,0,46,27,17100,PERSONAL,GOOD,2,0,THIRD_PARTY,500,20,250.0,SUBURBAN,STREET_PARKING
1,4353.31,0,14,16,SEDAN,CNG,4353.31,2660,1,0,43,12,6900,COMMERCIAL,POOR,0,0,COMPREHENSIVE,500,25,250.0,METROPOLITAN,LOCKED_GARAGE
1,4000.0,0,11,15,HATCHBACK,DIESEL,4000.0,800,4,0,32,8,16600,RIDESHARE,POOR,1,1,ZERO_DEP_PREMIUM,500,0,335.01,URBAN,LOCKED_GARAGE
1,2700.54,0,18,8,SEDAN,DIESEL,13295.95,1240,4,0,57,18,2000,PERSONAL,FAIR,1,0,THIRD_PARTY,250,0,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,14,HATCHBACK,PETROL,4000.0,1040,1,0,46,15,14300,COMMUTE,EXCELLENT,2,0,THIRD_PARTY,250,35,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,7,SEDAN,HYBRID,13524.42,800,4,0,30,11,21800,PERSONAL,EXCELLENT,0,0,THIRD_PARTY,500,20,250.0,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,13,LUXURY_COUPE,DIESEL,18123.77,3220,1,0,37,16,8500,COMMERCIAL,GOOD,0,1,COMPREHENSIVE,250,35,635.44,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,12,SEDAN,PETROL,8147.96,800,2,0,53,26,13600,COMMERCIAL,EXCELLENT,0,0,ZERO_DEP_PREMIUM,250,25,588.39,METROPOLITAN,STREET_PARKING
0,0.0,0,0,4,SUV,PETROL,26244.15,1300,5,0,18,0,8600,COMMERCIAL,GOOD,0,1,COMPREHENSIVE,1000,50,796.7,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,5,TRUCK,DIESEL,21572.02,2250,5,1,42,17,18600,PERSONAL,GOOD,2,1,COMPREHENSIVE,2000,45,499.86,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,1,SEDAN,DIESEL,18095.47,1110,4,1,54,26,19300,PERSONAL,EXCELLENT,0,0,THIRD_PARTY,250,0,258.71,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,2,SEDAN,HYBRID,17684.37,800,4,0,45,13,17600,PERSONAL,EXCELLENT,0,1,COMPREHENSIVE,500,20,584.67,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,8,TRUCK,PETROL,23166.97,2190,2,1,52,15,19000,RIDESHARE,FAIR,1,0,COMPREHENSIVE,500,20,1140.12,URBAN,STREET_PARKING
0,0.0,0,0,9,SEDAN,HYBRID,11609.48,1100,5,1,18,0,9700,PERSONAL,EXCELLENT,2,0,THIRD_PARTY,250,25,250.0,URBAN,LOCKED_GARAGE
0,0.0,0,0,3,SEDAN,PETROL,17001.67,2130,3,1,24,5,13400,PERSONAL,GOOD,0,0,ZERO_DEP_PREMIUM,500,0,840.98,URBAN,LOCKED_GARAGE
0,0.0,0,0,7,SUV,DIESEL,20021.36,1940,2,0,55,27,6500,PERSONAL,EXCELLENT,0,0,COMPREHENSIVE,1000,20,506.55,RURAL,STREET_PARKING
0,0.0,0,0,11,SEDAN,PETROL,7586.71,2860,2,0,48,24,8100,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,250,0,264.05,SUBURBAN,STREET_PARKING
0,0.0,0,0,4,COMMERCIAL_VAN,PETROL,29155.39,1670,4,0,38,9,12800,PERSONAL,GOOD,0,0,ZERO_DEP_PREMIUM,500,25,1017.99,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,6,HATCHBACK,PETROL,10026.5,1980,2,1,46,16,21800,PERSONAL,POOR,2,0,COMPREHENSIVE,2000,0,386.72,URBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,HATCHBACK,PETROL,10264.92,1370,4,1,50,17,8500,PERSONAL,EXCELLENT,1,0,COMPREHENSIVE,250,0,323.98,RURAL,STREET_PARKING
0,0.0,0,0,9,SEDAN,PETROL,12945.56,2710,4,1,35,15,16100,PERSONAL,GOOD,1,0,THIRD_PARTY,2000,45,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,6,HATCHBACK,ELECTRIC,10523.88,1610,3,1,32,7,8400,RIDESHARE,POOR,1,0,COMPREHENSIVE,500,0,493.71,SUBURBAN,PRIVATE_DRIVEWAY
1,4000.0,0,21,14,HATCHBACK,PETROL,4000.0,1530,5,1,23,3,6300,PERSONAL,POOR,2,1,ZERO_DEP_PREMIUM,500,0,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,6,SEDAN,ELECTRIC,14412.83,1950,3,1,62,36,23000,COMMUTE,EXCELLENT,0,0,COMPREHENSIVE,250,25,540.68,METROPOLITAN,STREET_PARKING
0,0.0,0,0,8,COMMERCIAL_VAN,DIESEL,19397.18,1180,5,1,43,20,21500,PERSONAL,FAIR,0,1,COMPREHENSIVE,1000,35,598.28,METROPOLITAN,STREET_PARKING
0,0.0,0,0,7,HATCHBACK,PETROL,8637.42,1280,5,1,63,42,9000,COMMERCIAL,EXCELLENT,0,0,COMPREHENSIVE,250,0,366.3,SUBURBAN,STREET_PARKING
0,0.0,0,0,3,TRUCK,HYBRID,28878.04,2650,5,1,23,5,11900,COMMUTE,EXCELLENT,0,1,ZERO_DEP_PREMIUM,2000,45,826.85,SUBURBAN,PRIVATE_DRIVEWAY
1,3934.73,0,16,13,SEDAN,ELECTRIC,7749.69,2080,2,1,44,23,15200,PERSONAL,FAIR,1,1,ZERO_DEP_PREMIUM,2000,35,250.0,RURAL,STREET_PARKING
0,0.0,0,0,4,SEDAN,ELECTRIC,15232.74,1990,5,0,25,6,7500,COMMUTE,FAIR,2,1,COMPREHENSIVE,1000,20,505.53,URBAN,PRIVATE_DRIVEWAY
1,2351.38,0,12,5,HATCHBACK,ELECTRIC,8037.13,1550,2,1,67,24,17300,PERSONAL,POOR,1,0,THIRD_PARTY,500,20,250.0,RURAL,STREET_PARKING
0,0.0,0,0,15,TRUCK,DIESEL,10631.77,2480,5,1,80,44,3700,PERSONAL,EXCELLENT,0,0,ZERO_DEP_PREMIUM,1000,0,441.7,SUBURBAN,LOCKED_GARAGE
0,0.0,0,0,18,SUV,CNG,7298.0,2220,3,1,60,20,10600,PERSONAL,GOOD,0,0,ZERO_DEP_PREMIUM,500,20,291.05,METROPOLITAN,LOCKED_GARAGE
0,0.0,0,0,12,SEDAN,PETROL,7870.54,890,3,1,26,6,11700,COMMUTE,GOOD,1,0,COMPREHENSIVE,250,25,250.0,SUBURBAN,PRIVATE_DRIVEWAY
0,0.0,0,0,17,TRUCK,PETROL,11571.62,2300,5,0,26,7,17000,PERSONAL,GOOD,1,1,THIRD_PARTY,500,20,250.0,URBAN,PRIVATE_DRIVEWAY
1,3346.52,0,21,16,SEDAN,DIESEL,4592.6,800,1,0,41,16,22200,RIDESHARE,FAIR,1,0,COMPREHENSIVE,250,0,250.0,RURAL,PRIVATE_DRIVEWAY
0,0.0,0,0,9,SUV,PETROL,16080.66,2080,2,0,44,16,7200,RIDESHARE,FAIR,1,1,COMPREHENSIVE,1000,20,895.17,METROPOLITAN,STREET_PARKING
0,0.0,0,0,14,HATCHBACK,DIESEL,4123.03,1090,1,0,49,31,13000,COMMERCIAL,POOR,0,0,THIRD_PARTY,2000,35,250.0,SUBURBAN,STREET_PARKING
0,0.0,0,0,6,SEDAN,PETROL,15946.12,1110,2,1,49,18,17700,COMMUTE,FAIR,2,0,COMPREHENSIVE,250,20,547.11,SUBURBAN,STREET_PARKING
0,0.0,0,0,8,SEDAN,PETROL,12054.15,1520,5,0,42,12,13400,PERSONAL,GOOD,1,1,THIRD_PARTY,1000,50,250.0,METROPOLITAN,PRIVATE_DRIVEWAY
0,0.0,0,0,10,SEDAN,HYBRID,12738.58,2000,5,1,39,15,12600,COMMERCIAL,FAIR,1,0,ZERO_DEP_PREMIUM,500,0,886.1,URBAN,PRIVATE_DRIVEWAY
